Sender,Receiver,score,Ligand,Receptor
Macrophage,Bcell,3.9033045201196465e-08,SLIT2,APP
Malignant,Bcell,1.345840644138466e-06,SLIT2,APP
Stroma,Bcell,5.203406199872636e-07,SLIT2,APP
Tcell,Bcell,1.5697004126612223e-06,SLIT2,APP
Bcell,Endothelial,7.825133397048536e-07,SLIT2,APP
Endothelial,Endothelial,0.0001407672218430567,SLIT2,APP
Macrophage,Endothelial,4.072973698163213e-07,SLIT2,APP
Malignant,Endothelial,1.666653248060816e-07,SLIT2,APP
Stroma,Endothelial,4.0501534394162583e-07,SLIT2,APP
Tcell,Endothelial,2.820795403292594e-07,SLIT2,APP
Bcell,Macrophage,3.265312215506519e-07,SLIT2,APP
Endothelial,Macrophage,1.2553200333028382e-07,SLIT2,APP
Macrophage,Macrophage,5.708495942931724e-05,SLIT2,APP
Malignant,Macrophage,5.79177047774704e-07,SLIT2,APP
Stroma,Macrophage,3.175468480210215e-07,SLIT2,APP
Tcell,Macrophage,5.415739792735412e-07,SLIT2,APP
Bcell,Malignant,7.04036229270127e-08,SLIT2,APP
Endothelial,Malignant,7.331034127429555e-07,SLIT2,APP
Macrophage,Malignant,1.4745468222075344e-07,SLIT2,APP
Malignant,Malignant,5.598958257350295e-06,SLIT2,APP
Stroma,Malignant,3.22674658254284e-07,SLIT2,APP
Tcell,Malignant,6.815743410730345e-08,SLIT2,APP
Bcell,Stroma,2.5515275654825086e-07,SLIT2,APP
Endothelial,Stroma,5.254569260879115e-06,SLIT2,APP
Macrophage,Stroma,3.966808848145375e-07,SLIT2,APP
Malignant,Stroma,4.437248211753241e-07,SLIT2,APP
Stroma,Stroma,3.608072253231651e-05,SLIT2,APP
Tcell,Stroma,3.428843850458735e-08,SLIT2,APP
Bcell,Tcell,1.0276301661526674e-06,SLIT2,APP
Endothelial,Tcell,0.0,SLIT2,APP
Macrophage,Tcell,9.821280574988204e-08,SLIT2,APP
Malignant,Tcell,3.580091897647013e-08,SLIT2,APP
Stroma,Tcell,9.063669095991253e-07,SLIT2,APP
Tcell,Tcell,0.0003814449891453521,SLIT2,APP
Bcell,Bcell,0.00015182306913113876,SLIT2,SDC1
Endothelial,Bcell,0.0,SLIT2,SDC1
Macrophage,Bcell,5.224018564286408e-08,SLIT2,SDC1
Malignant,Bcell,3.873466071220107e-08,SLIT2,SDC1
Stroma,Bcell,2.73847218148747e-07,SLIT2,SDC1
Tcell,Bcell,1.5870510363536545e-06,SLIT2,SDC1
Bcell,Endothelial,1.0396626488694971e-06,SLIT2,SDC1
Endothelial,Endothelial,0.0001100085567555421,SLIT2,SDC1
Macrophage,Endothelial,8.906793699268658e-08,SLIT2,SDC1
Malignant,Endothelial,5.8775865604870817e-08,SLIT2,SDC1
Stroma,Endothelial,6.150681466861231e-07,SLIT2,SDC1
Tcell,Endothelial,4.1578665923478567e-07,SLIT2,SDC1
Bcell,Macrophage,4.990250051511312e-08,SLIT2,SDC1
Endothelial,Macrophage,1.0215003481320384e-07,SLIT2,SDC1
Macrophage,Macrophage,3.704340492396536e-05,SLIT2,SDC1
Malignant,Macrophage,4.907559713231643e-07,SLIT2,SDC1
Stroma,Macrophage,1.1867787462070032e-07,SLIT2,SDC1
Tcell,Macrophage,5.337397204675291e-07,SLIT2,SDC1
Bcell,Malignant,4.348050201318916e-08,SLIT2,SDC1
Endothelial,Malignant,1.3263809825047641e-07,SLIT2,SDC1
Macrophage,Malignant,8.774087880674266e-08,SLIT2,SDC1
Malignant,Malignant,3.468690390484542e-06,SLIT2,SDC1
Stroma,Malignant,3.3569062974717725e-08,SLIT2,SDC1
Tcell,Malignant,4.1132909894112616e-08,SLIT2,SDC1
Bcell,Stroma,1.860924595933198e-07,SLIT2,SDC1
Endothelial,Stroma,8.092327202028611e-07,SLIT2,SDC1
Macrophage,Stroma,1.2575666447280593e-07,SLIT2,SDC1
Malignant,Stroma,9.203925278088703e-08,SLIT2,SDC1
Stroma,Stroma,2.5797929166162997e-05,SLIT2,SDC1
Tcell,Stroma,6.540548903046773e-08,SLIT2,SDC1
Bcell,Tcell,1.549954389954372e-07,SLIT2,SDC1
Endothelial,Tcell,0.0,SLIT2,SDC1
Macrophage,Tcell,1.7656451996340326e-08,SLIT2,SDC1
Malignant,Tcell,2.7891370620417002e-08,SLIT2,SDC1
Stroma,Tcell,1.0053372257533686e-07,SLIT2,SDC1
Tcell,Tcell,0.00021447068612689114,SLIT2,SDC1
Bcell,Bcell,0.00024545644858424117,SLIT2,APP
Endothelial,Bcell,0.0,SLIT2,APP
Macrophage,Bcell,3.9033045201196465e-08,SLIT2,APP
Malignant,Bcell,1.345840644138466e-06,SLIT2,APP
Stroma,Bcell,5.203406199872636e-07,SLIT2,APP
Tcell,Bcell,1.5697004126612223e-06,SLIT2,APP
Bcell,Endothelial,7.825133397048536e-07,SLIT2,APP
Endothelial,Endothelial,0.0001407672218430567,SLIT2,APP
Macrophage,Endothelial,4.072973698163213e-07,SLIT2,APP
Malignant,Endothelial,1.666653248060816e-07,SLIT2,APP
Stroma,Endothelial,4.0501534394162583e-07,SLIT2,APP
Tcell,Endothelial,2.820795403292594e-07,SLIT2,APP
Bcell,Macrophage,3.265312215506519e-07,SLIT2,APP
Endothelial,Macrophage,1.2553200333028382e-07,SLIT2,APP
Macrophage,Macrophage,5.708495942931724e-05,SLIT2,APP
Malignant,Macrophage,5.79177047774704e-07,SLIT2,APP
Stroma,Macrophage,3.175468480210215e-07,SLIT2,APP
Tcell,Macrophage,5.415739792735412e-07,SLIT2,APP
Bcell,Malignant,7.04036229270127e-08,SLIT2,APP
Endothelial,Malignant,7.331034127429555e-07,SLIT2,APP
Macrophage,Malignant,1.4745468222075344e-07,SLIT2,APP
Malignant,Malignant,5.598958257350295e-06,SLIT2,APP
Stroma,Malignant,3.22674658254284e-07,SLIT2,APP
Tcell,Malignant,6.815743410730345e-08,SLIT2,APP
Bcell,Stroma,2.5515275654825086e-07,SLIT2,APP
Endothelial,Stroma,5.254569260879115e-06,SLIT2,APP
Macrophage,Stroma,3.966808848145375e-07,SLIT2,APP
Malignant,Stroma,4.437248211753241e-07,SLIT2,APP
Stroma,Stroma,3.608072253231651e-05,SLIT2,APP
Tcell,Stroma,3.428843850458735e-08,SLIT2,APP
Bcell,Tcell,1.0276301661526674e-06,SLIT2,APP
Endothelial,Tcell,0.0,SLIT2,APP
Macrophage,Tcell,9.821280574988204e-08,SLIT2,APP
Malignant,Tcell,3.580091897647013e-08,SLIT2,APP
Stroma,Tcell,9.063669095991253e-07,SLIT2,APP
Tcell,Tcell,0.0003814449891453521,SLIT2,APP
Bcell,Bcell,0.00024545644858424117,SLIT2,APP
Endothelial,Bcell,0.0,SLIT2,APP
Macrophage,Bcell,3.9033045201196465e-08,SLIT2,APP
Malignant,Bcell,1.345840644138466e-06,SLIT2,APP
Stroma,Bcell,5.203406199872636e-07,SLIT2,APP
Tcell,Bcell,1.5697004126612223e-06,SLIT2,APP
Bcell,Endothelial,7.825133397048536e-07,SLIT2,APP
Endothelial,Endothelial,0.0001407672218430567,SLIT2,APP
Macrophage,Endothelial,4.072973698163213e-07,SLIT2,APP
Malignant,Endothelial,1.666653248060816e-07,SLIT2,APP
Stroma,Endothelial,4.0501534394162583e-07,SLIT2,APP
Tcell,Endothelial,2.820795403292594e-07,SLIT2,APP
Bcell,Macrophage,3.265312215506519e-07,SLIT2,APP
Endothelial,Macrophage,1.2553200333028382e-07,SLIT2,APP
Macrophage,Macrophage,5.708495942931724e-05,SLIT2,APP
Malignant,Macrophage,5.79177047774704e-07,SLIT2,APP
Stroma,Macrophage,3.175468480210215e-07,SLIT2,APP
Tcell,Macrophage,5.415739792735412e-07,SLIT2,APP
Bcell,Malignant,7.04036229270127e-08,SLIT2,APP
Endothelial,Malignant,7.331034127429555e-07,SLIT2,APP
Macrophage,Malignant,1.4745468222075344e-07,SLIT2,APP
Malignant,Malignant,5.598958257350295e-06,SLIT2,APP
Stroma,Malignant,3.22674658254284e-07,SLIT2,APP
Tcell,Malignant,6.815743410730345e-08,SLIT2,APP
Bcell,Stroma,2.5515275654825086e-07,SLIT2,APP
Endothelial,Stroma,5.254569260879115e-06,SLIT2,APP
Macrophage,Stroma,3.966808848145375e-07,SLIT2,APP
Malignant,Stroma,4.437248211753241e-07,SLIT2,APP
Stroma,Stroma,3.608072253231651e-05,SLIT2,APP
Tcell,Stroma,3.428843850458735e-08,SLIT2,APP
Bcell,Tcell,1.0276301661526674e-06,SLIT2,APP
Endothelial,Tcell,0.0,SLIT2,APP
Macrophage,Tcell,9.821280574988204e-08,SLIT2,APP
Malignant,Tcell,3.580091897647013e-08,SLIT2,APP
Stroma,Tcell,9.063669095991253e-07,SLIT2,APP
Tcell,Tcell,0.0003814449891453521,SLIT2,APP
Bcell,Bcell,0.00017132142442312807,SLIT2,ROBO1
Endothelial,Bcell,0.0,SLIT2,ROBO1
Macrophage,Bcell,4.265202965396788e-06,SLIT2,ROBO1
Malignant,Bcell,8.557168385557477e-08,SLIT2,ROBO1
Stroma,Bcell,8.67382687695497e-07,SLIT2,ROBO1
Tcell,Bcell,1.8773347868757974e-05,SLIT2,ROBO1
Bcell,Endothelial,0.0,SLIT2,ROBO1
Endothelial,Endothelial,1.2116452513050703e-05,SLIT2,ROBO1
Macrophage,Endothelial,7.033264666194102e-06,SLIT2,ROBO1
Malignant,Endothelial,9.361254463667281e-08,SLIT2,ROBO1
Stroma,Endothelial,0.0,SLIT2,ROBO1
Tcell,Endothelial,0.0,SLIT2,ROBO1
Bcell,Macrophage,0.0,SLIT2,ROBO1
Endothelial,Macrophage,1.5974942815553411e-06,SLIT2,ROBO1
Macrophage,Macrophage,1.4989446750958345e-05,SLIT2,ROBO1
Malignant,Macrophage,5.744480082415767e-07,SLIT2,ROBO1
Stroma,Macrophage,3.42215977459877e-06,SLIT2,ROBO1
Tcell,Macrophage,3.090346442933616e-05,SLIT2,ROBO1
Bcell,Malignant,1.5634244023273392e-07,SLIT2,ROBO1
Endothelial,Malignant,5.556610406857017e-07,SLIT2,ROBO1
Macrophage,Malignant,2.1737398329374435e-07,SLIT2,ROBO1
Malignant,Malignant,1.7365792449766719e-06,SLIT2,ROBO1
Stroma,Malignant,1.2620474373632056e-06,SLIT2,ROBO1
Tcell,Malignant,4.689981087341833e-07,SLIT2,ROBO1
Bcell,Stroma,7.797775503246338e-08,SLIT2,ROBO1
Endothelial,Stroma,5.224737516819978e-06,SLIT2,ROBO1
Macrophage,Stroma,5.4462031526114545e-09,SLIT2,ROBO1
Malignant,Stroma,1.2066356868062554e-06,SLIT2,ROBO1
Stroma,Stroma,6.723331675633674e-06,SLIT2,ROBO1
Tcell,Stroma,2.5630836440523605e-08,SLIT2,ROBO1
Bcell,Tcell,0.0,SLIT2,ROBO1
Endothelial,Tcell,0.0,SLIT2,ROBO1
Macrophage,Tcell,9.52761835825156e-06,SLIT2,ROBO1
Malignant,Tcell,0.0,SLIT2,ROBO1
Stroma,Tcell,0.0,SLIT2,ROBO1
Tcell,Tcell,2.8272013697200183e-05,SLIT2,ROBO1
Bcell,Bcell,0.00015182306913113876,SLIT2,SDC1
Endothelial,Bcell,0.0,SLIT2,SDC1
Macrophage,Bcell,5.224018564286408e-08,SLIT2,SDC1
Malignant,Bcell,3.873466071220107e-08,SLIT2,SDC1
Stroma,Bcell,2.73847218148747e-07,SLIT2,SDC1
Tcell,Bcell,1.5870510363536545e-06,SLIT2,SDC1
Bcell,Endothelial,1.0396626488694971e-06,SLIT2,SDC1
Endothelial,Endothelial,0.0001100085567555421,SLIT2,SDC1
Macrophage,Endothelial,8.906793699268658e-08,SLIT2,SDC1
Malignant,Endothelial,5.8775865604870817e-08,SLIT2,SDC1
Stroma,Endothelial,6.150681466861231e-07,SLIT2,SDC1
Tcell,Endothelial,4.1578665923478567e-07,SLIT2,SDC1
Bcell,Macrophage,4.990250051511312e-08,SLIT2,SDC1
Endothelial,Macrophage,1.0215003481320384e-07,SLIT2,SDC1
Macrophage,Macrophage,3.704340492396536e-05,SLIT2,SDC1
Malignant,Macrophage,4.907559713231643e-07,SLIT2,SDC1
Stroma,Macrophage,1.1867787462070032e-07,SLIT2,SDC1
Tcell,Macrophage,5.337397204675291e-07,SLIT2,SDC1
Bcell,Malignant,4.348050201318916e-08,SLIT2,SDC1
Endothelial,Malignant,1.3263809825047641e-07,SLIT2,SDC1
Macrophage,Malignant,8.774087880674266e-08,SLIT2,SDC1
Malignant,Malignant,3.468690390484542e-06,SLIT2,SDC1
Stroma,Malignant,3.3569062974717725e-08,SLIT2,SDC1
Tcell,Malignant,4.1132909894112616e-08,SLIT2,SDC1
Bcell,Stroma,1.860924595933198e-07,SLIT2,SDC1
Endothelial,Stroma,8.092327202028611e-07,SLIT2,SDC1
Macrophage,Stroma,1.2575666447280593e-07,SLIT2,SDC1
Malignant,Stroma,9.203925278088703e-08,SLIT2,SDC1
Stroma,Stroma,2.5797929166162997e-05,SLIT2,SDC1
Tcell,Stroma,6.540548903046773e-08,SLIT2,SDC1
Bcell,Tcell,1.549954389954372e-07,SLIT2,SDC1
Endothelial,Tcell,0.0,SLIT2,SDC1
Macrophage,Tcell,1.7656451996340326e-08,SLIT2,SDC1
Malignant,Tcell,2.7891370620417002e-08,SLIT2,SDC1
Stroma,Tcell,1.0053372257533686e-07,SLIT2,SDC1
Tcell,Tcell,0.00021447068612689114,SLIT2,SDC1
Bcell,Bcell,0.00015182306913113876,SLIT2,SDC1
Endothelial,Bcell,0.0,SLIT2,SDC1
Macrophage,Bcell,5.224018564286408e-08,SLIT2,SDC1
Malignant,Bcell,3.873466071220107e-08,SLIT2,SDC1
Stroma,Bcell,2.73847218148747e-07,SLIT2,SDC1
Tcell,Bcell,1.5870510363536545e-06,SLIT2,SDC1
Bcell,Endothelial,1.0396626488694971e-06,SLIT2,SDC1
Endothelial,Endothelial,0.0001100085567555421,SLIT2,SDC1
Macrophage,Endothelial,8.906793699268658e-08,SLIT2,SDC1
Malignant,Endothelial,5.8775865604870817e-08,SLIT2,SDC1
Stroma,Endothelial,6.150681466861231e-07,SLIT2,SDC1
Tcell,Endothelial,4.1578665923478567e-07,SLIT2,SDC1
Bcell,Macrophage,4.990250051511312e-08,SLIT2,SDC1
Endothelial,Macrophage,1.0215003481320384e-07,SLIT2,SDC1
Macrophage,Macrophage,3.704340492396536e-05,SLIT2,SDC1
Malignant,Macrophage,4.907559713231643e-07,SLIT2,SDC1
Stroma,Macrophage,1.1867787462070032e-07,SLIT2,SDC1
Tcell,Macrophage,5.337397204675291e-07,SLIT2,SDC1
Bcell,Malignant,4.348050201318916e-08,SLIT2,SDC1
Endothelial,Malignant,1.3263809825047641e-07,SLIT2,SDC1
Macrophage,Malignant,8.774087880674266e-08,SLIT2,SDC1
Malignant,Malignant,3.468690390484542e-06,SLIT2,SDC1
Stroma,Malignant,3.3569062974717725e-08,SLIT2,SDC1
Tcell,Malignant,4.1132909894112616e-08,SLIT2,SDC1
Bcell,Stroma,1.860924595933198e-07,SLIT2,SDC1
Endothelial,Stroma,8.092327202028611e-07,SLIT2,SDC1
Macrophage,Stroma,1.2575666447280593e-07,SLIT2,SDC1
Malignant,Stroma,9.203925278088703e-08,SLIT2,SDC1
Stroma,Stroma,2.5797929166162997e-05,SLIT2,SDC1
Tcell,Stroma,6.540548903046773e-08,SLIT2,SDC1
Bcell,Tcell,1.549954389954372e-07,SLIT2,SDC1
Endothelial,Tcell,0.0,SLIT2,SDC1
Macrophage,Tcell,1.7656451996340326e-08,SLIT2,SDC1
Malignant,Tcell,2.7891370620417002e-08,SLIT2,SDC1
Stroma,Tcell,1.0053372257533686e-07,SLIT2,SDC1
Tcell,Tcell,0.00021447068612689114,SLIT2,SDC1
Bcell,Bcell,0.0,SNCA,LAG3
Endothelial,Bcell,0.0,SNCA,LAG3
Macrophage,Bcell,0.0,SNCA,LAG3
Malignant,Bcell,0.0,SNCA,LAG3
Stroma,Bcell,0.0,SNCA,LAG3
Tcell,Bcell,0.0,SNCA,LAG3
Bcell,Endothelial,0.0,SNCA,LAG3
Endothelial,Endothelial,0.0,SNCA,LAG3
Macrophage,Endothelial,0.0,SNCA,LAG3
Malignant,Endothelial,0.0,SNCA,LAG3
Stroma,Endothelial,0.0,SNCA,LAG3
Tcell,Endothelial,0.0,SNCA,LAG3
Bcell,Macrophage,0.0,SNCA,LAG3
Endothelial,Macrophage,0.0,SNCA,LAG3
Macrophage,Macrophage,3.639240896096789e-06,SNCA,LAG3
Malignant,Macrophage,0.0,SNCA,LAG3
Stroma,Macrophage,0.0,SNCA,LAG3
Tcell,Macrophage,0.0,SNCA,LAG3
Bcell,Malignant,0.0,SNCA,LAG3
Endothelial,Malignant,0.0,SNCA,LAG3
Macrophage,Malignant,0.0,SNCA,LAG3
Malignant,Malignant,4.6982956579194545e-07,SNCA,LAG3
Stroma,Malignant,0.0,SNCA,LAG3
Tcell,Malignant,0.0,SNCA,LAG3
Bcell,Stroma,0.0,SNCA,LAG3
Endothelial,Stroma,0.0,SNCA,LAG3
Macrophage,Stroma,0.0,SNCA,LAG3
Malignant,Stroma,0.0,SNCA,LAG3
Stroma,Stroma,0.0,SNCA,LAG3
Tcell,Stroma,0.0,SNCA,LAG3
Bcell,Tcell,0.0,SNCA,LAG3
Endothelial,Tcell,0.0,SNCA,LAG3
Macrophage,Tcell,0.0,SNCA,LAG3
Malignant,Tcell,0.0,SNCA,LAG3
Stroma,Tcell,0.0,SNCA,LAG3
Tcell,Tcell,0.0,SNCA,LAG3
Bcell,Bcell,0.0,SNCA,LAG3
Endothelial,Bcell,0.0,SNCA,LAG3
Macrophage,Bcell,0.0,SNCA,LAG3
Malignant,Bcell,0.0,SNCA,LAG3
Stroma,Bcell,0.0,SNCA,LAG3
Tcell,Bcell,0.0,SNCA,LAG3
Bcell,Endothelial,0.0,SNCA,LAG3
Endothelial,Endothelial,0.0,SNCA,LAG3
Macrophage,Endothelial,0.0,SNCA,LAG3
Malignant,Endothelial,0.0,SNCA,LAG3
Stroma,Endothelial,0.0,SNCA,LAG3
Tcell,Endothelial,0.0,SNCA,LAG3
Bcell,Macrophage,0.0,SNCA,LAG3
Endothelial,Macrophage,0.0,SNCA,LAG3
Macrophage,Macrophage,3.639240896096789e-06,SNCA,LAG3
Malignant,Macrophage,0.0,SNCA,LAG3
Stroma,Macrophage,0.0,SNCA,LAG3
Tcell,Macrophage,0.0,SNCA,LAG3
Bcell,Malignant,0.0,SNCA,LAG3
Endothelial,Malignant,0.0,SNCA,LAG3
Macrophage,Malignant,0.0,SNCA,LAG3
Malignant,Malignant,4.6982956579194545e-07,SNCA,LAG3
Stroma,Malignant,0.0,SNCA,LAG3
Tcell,Malignant,0.0,SNCA,LAG3
Bcell,Stroma,0.0,SNCA,LAG3
Endothelial,Stroma,0.0,SNCA,LAG3
Macrophage,Stroma,0.0,SNCA,LAG3
Malignant,Stroma,0.0,SNCA,LAG3
Stroma,Stroma,0.0,SNCA,LAG3
Tcell,Stroma,0.0,SNCA,LAG3
Bcell,Tcell,0.0,SNCA,LAG3
Endothelial,Tcell,0.0,SNCA,LAG3
Macrophage,Tcell,0.0,SNCA,LAG3
Malignant,Tcell,0.0,SNCA,LAG3
Stroma,Tcell,0.0,SNCA,LAG3
Tcell,Tcell,0.0,SNCA,LAG3
Bcell,Bcell,0.0,SNCA,LAG3
Endothelial,Bcell,0.0,SNCA,LAG3
Macrophage,Bcell,0.0,SNCA,LAG3
Malignant,Bcell,0.0,SNCA,LAG3
Stroma,Bcell,0.0,SNCA,LAG3
Tcell,Bcell,0.0,SNCA,LAG3
Bcell,Endothelial,0.0,SNCA,LAG3
Endothelial,Endothelial,0.0,SNCA,LAG3
Macrophage,Endothelial,0.0,SNCA,LAG3
Malignant,Endothelial,0.0,SNCA,LAG3
Stroma,Endothelial,0.0,SNCA,LAG3
Tcell,Endothelial,0.0,SNCA,LAG3
Bcell,Macrophage,0.0,SNCA,LAG3
Endothelial,Macrophage,0.0,SNCA,LAG3
Macrophage,Macrophage,3.639240896096789e-06,SNCA,LAG3
Malignant,Macrophage,0.0,SNCA,LAG3
Stroma,Macrophage,0.0,SNCA,LAG3
Tcell,Macrophage,0.0,SNCA,LAG3
Bcell,Malignant,0.0,SNCA,LAG3
Endothelial,Malignant,0.0,SNCA,LAG3
Macrophage,Malignant,0.0,SNCA,LAG3
Malignant,Malignant,4.6982956579194545e-07,SNCA,LAG3
Stroma,Malignant,0.0,SNCA,LAG3
Tcell,Malignant,0.0,SNCA,LAG3
Bcell,Stroma,0.0,SNCA,LAG3
Endothelial,Stroma,0.0,SNCA,LAG3
Macrophage,Stroma,0.0,SNCA,LAG3
Malignant,Stroma,0.0,SNCA,LAG3
Stroma,Stroma,0.0,SNCA,LAG3
Tcell,Stroma,0.0,SNCA,LAG3
Bcell,Tcell,0.0,SNCA,LAG3
Endothelial,Tcell,0.0,SNCA,LAG3
Macrophage,Tcell,0.0,SNCA,LAG3
Malignant,Tcell,0.0,SNCA,LAG3
Stroma,Tcell,0.0,SNCA,LAG3
Tcell,Tcell,0.0,SNCA,LAG3
Bcell,Bcell,0.0,SNCA,LAG3
Endothelial,Bcell,0.0,SNCA,LAG3
Macrophage,Bcell,0.0,SNCA,LAG3
Malignant,Bcell,0.0,SNCA,LAG3
Stroma,Bcell,0.0,SNCA,LAG3
Tcell,Bcell,0.0,SNCA,LAG3
Bcell,Endothelial,0.0,SNCA,LAG3
Endothelial,Endothelial,0.0,SNCA,LAG3
Macrophage,Endothelial,0.0,SNCA,LAG3
Malignant,Endothelial,0.0,SNCA,LAG3
Stroma,Endothelial,0.0,SNCA,LAG3
Tcell,Endothelial,0.0,SNCA,LAG3
Bcell,Macrophage,0.0,SNCA,LAG3
Endothelial,Macrophage,0.0,SNCA,LAG3
Macrophage,Macrophage,3.639240896096789e-06,SNCA,LAG3
Malignant,Macrophage,0.0,SNCA,LAG3
Stroma,Macrophage,0.0,SNCA,LAG3
Tcell,Macrophage,0.0,SNCA,LAG3
Bcell,Malignant,0.0,SNCA,LAG3
Endothelial,Malignant,0.0,SNCA,LAG3
Macrophage,Malignant,0.0,SNCA,LAG3
Malignant,Malignant,4.6982956579194545e-07,SNCA,LAG3
Stroma,Malignant,0.0,SNCA,LAG3
Tcell,Malignant,0.0,SNCA,LAG3
Bcell,Stroma,0.0,SNCA,LAG3
Endothelial,Stroma,0.0,SNCA,LAG3
Macrophage,Stroma,0.0,SNCA,LAG3
Malignant,Stroma,0.0,SNCA,LAG3
Stroma,Stroma,0.0,SNCA,LAG3
Tcell,Stroma,0.0,SNCA,LAG3
Bcell,Tcell,0.0,SNCA,LAG3
Endothelial,Tcell,0.0,SNCA,LAG3
Macrophage,Tcell,0.0,SNCA,LAG3
Malignant,Tcell,0.0,SNCA,LAG3
Stroma,Tcell,0.0,SNCA,LAG3
Tcell,Tcell,0.0,SNCA,LAG3
Bcell,Bcell,7.288452077942665e-05,SORBS1,ITGA1
Endothelial,Bcell,1.7352040547824165e-05,SORBS1,ITGA1
Macrophage,Bcell,6.0803662823538985e-06,SORBS1,ITGA1
Malignant,Bcell,1.0894389813765167e-06,SORBS1,ITGA1
Stroma,Bcell,5.855040230470501e-09,SORBS1,ITGA1
Tcell,Bcell,1.018624021538922e-05,SORBS1,ITGA1
Bcell,Endothelial,1.892746909781229e-05,SORBS1,ITGA1
Endothelial,Endothelial,0.00015334043748179552,SORBS1,ITGA1
Macrophage,Endothelial,8.755117496395468e-06,SORBS1,ITGA1
Malignant,Endothelial,7.78152727571193e-07,SORBS1,ITGA1
Stroma,Endothelial,1.719566152319903e-07,SORBS1,ITGA1
Tcell,Endothelial,2.4767482504386045e-08,SORBS1,ITGA1
Bcell,Macrophage,6.904059626376996e-06,SORBS1,ITGA1
Endothelial,Macrophage,7.805292931880664e-06,SORBS1,ITGA1
Macrophage,Macrophage,3.417095512889826e-05,SORBS1,ITGA1
Malignant,Macrophage,8.791432039808386e-07,SORBS1,ITGA1
Stroma,Macrophage,4.936621388480804e-07,SORBS1,ITGA1
Tcell,Macrophage,6.525979791532942e-06,SORBS1,ITGA1
Bcell,Malignant,1.1749660911220785e-06,SORBS1,ITGA1
Endothelial,Malignant,1.3799056078896497e-06,SORBS1,ITGA1
Macrophage,Malignant,7.188561847704006e-07,SORBS1,ITGA1
Malignant,Malignant,4.992985098434265e-06,SORBS1,ITGA1
Stroma,Malignant,1.745100723768998e-06,SORBS1,ITGA1
Tcell,Malignant,7.044693697822437e-07,SORBS1,ITGA1
Bcell,Stroma,4.9883431873776516e-06,SORBS1,ITGA1
Endothelial,Stroma,1.174103564106358e-05,SORBS1,ITGA1
Macrophage,Stroma,1.7578543483789207e-06,SORBS1,ITGA1
Malignant,Stroma,2.4118454442569263e-06,SORBS1,ITGA1
Stroma,Stroma,1.5646793870864858e-05,SORBS1,ITGA1
Tcell,Stroma,1.178133046465978e-05,SORBS1,ITGA1
Bcell,Tcell,1.4346992499072858e-05,SORBS1,ITGA1
Endothelial,Tcell,9.060160421116774e-06,SORBS1,ITGA1
Macrophage,Tcell,5.0416753522520415e-05,SORBS1,ITGA1
Malignant,Tcell,1.747769761825334e-06,SORBS1,ITGA1
Stroma,Tcell,2.8993634247507792e-08,SORBS1,ITGA1
Tcell,Tcell,0.00011036159561663122,SORBS1,ITGA1
Bcell,Bcell,0.0009738200936199923,SORBS1,ITGB5
Endothelial,Bcell,7.486652888386854e-05,SORBS1,ITGB5
Macrophage,Bcell,7.927092164613719e-07,SORBS1,ITGB5
Malignant,Bcell,2.624033500937397e-07,SORBS1,ITGB5
Stroma,Bcell,8.354405492407504e-06,SORBS1,ITGB5
Tcell,Bcell,6.555004952264391e-06,SORBS1,ITGB5
Bcell,Endothelial,4.79499749871844e-06,SORBS1,ITGB5
Endothelial,Endothelial,0.000522674232583002,SORBS1,ITGB5
Macrophage,Endothelial,6.411086601949407e-06,SORBS1,ITGB5
Malignant,Endothelial,5.53653743807427e-07,SORBS1,ITGB5
Stroma,Endothelial,3.849631913366929e-06,SORBS1,ITGB5
Tcell,Endothelial,4.346059931284761e-06,SORBS1,ITGB5
Bcell,Macrophage,2.376498167653468e-06,SORBS1,ITGB5
Endothelial,Macrophage,1.4353777807930248e-06,SORBS1,ITGB5
Macrophage,Macrophage,0.00026857990311357504,SORBS1,ITGB5
Malignant,Macrophage,8.338190542217484e-07,SORBS1,ITGB5
Stroma,Macrophage,2.582250498803833e-07,SORBS1,ITGB5
Tcell,Macrophage,1.5796331525484859e-06,SORBS1,ITGB5
Bcell,Malignant,3.523177408987182e-07,SORBS1,ITGB5
Endothelial,Malignant,2.31903280431018e-06,SORBS1,ITGB5
Macrophage,Malignant,6.175255612585279e-07,SORBS1,ITGB5
Malignant,Malignant,1.7449370408009137e-05,SORBS1,ITGB5
Stroma,Malignant,1.9336316332487036e-06,SORBS1,ITGB5
Tcell,Malignant,3.9775844289296066e-07,SORBS1,ITGB5
Bcell,Stroma,2.3699205758486188e-06,SORBS1,ITGB5
Endothelial,Stroma,2.1689744597390956e-05,SORBS1,ITGB5
Macrophage,Stroma,2.4520892455672415e-06,SORBS1,ITGB5
Malignant,Stroma,1.2413031696209747e-06,SORBS1,ITGB5
Stroma,Stroma,9.574828406081723e-05,SORBS1,ITGB5
Tcell,Stroma,1.4326796974767159e-06,SORBS1,ITGB5
Bcell,Tcell,5.980458721486878e-06,SORBS1,ITGB5
Endothelial,Tcell,9.56245466894033e-06,SORBS1,ITGB5
Macrophage,Tcell,9.69659890998087e-06,SORBS1,ITGB5
Malignant,Tcell,1.2137703133130356e-06,SORBS1,ITGB5
Stroma,Tcell,2.453149857910395e-06,SORBS1,ITGB5
Tcell,Tcell,0.0007849431061307347,SORBS1,ITGB5
